annee_universitaire;niveau_geographique;geo_nom;regroupement;rgp_formations_ou_etablissements;secteur;secteur_de_l_etablissement;sexe;sexe_de_l_etudiant;effectif;effectifhdccpge;a_des_effectifs_dut;effectif_dut;a_des_effectifs_ing;effectif_ing;a_des_effectifs_form_ens;effectif_form_ens;diffusable;donnees_diffusables;secret;donnees_soumises_au_secret_stat;niveau_geo;geo_id;reg_id;aca_id;dep_id;uucr_id;rentree;annee;paysage_id;wikidata_id
2021-22;Commune;Cerny;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;2;Feminin;5.0;5.0;non;;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;91129;R11;A25;D091;UU91206;2021;2022;;
2022-23;Commune;Cerny;STS;Sections de techniciens supérieurs (STS) et assimilés;PU;Établissements publics;1;Masculin;40.0;40.0;non;;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;91129;R11;A25;D091;UU91206;2022;2023;;
2022-23;Commune;Corbeil-Essonnes;EC_autres;Autres écoles de spécialités diverses;PU;Établissements publics;2;Feminin;41.0;41.0;non;;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;91174;R11;A25;D091;UU00851;2022;2023;;
2022-23;Commune;Corbeil-Essonnes;TOTAL;Total des formations d'enseignement supérieur;PR;Établissements privés;2;Feminin;13.0;13.0;non;;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;91174;R11;A25;D091;UU00851;2022;2023;;
2022-23;Commune;Corbeil-Essonnes;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;1;Masculin;451.0;451.0;non;;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;91174;R11;A25;D091;UU00851;2022;2023;;
2022-23;Commune;Corbeil-Essonnes;EC_PARAM;Écoles paramédicales et sociales;PU;Établissements publics;1;Masculin;55.0;55.0;non;;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;91174;R11;A25;D091;UU00851;2022;2023;;
2022-23;Commune;Corbeil-Essonnes;CPGE;Classes préparatoires aux grandes écoles (CPGE);PU;Établissements publics;1;Masculin;85.0;85.0;non;;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;91174;R11;A25;D091;UU00851;2022;2023;;
2022-23;Commune;Corbeil-Essonnes;CPGE;Classes préparatoires aux grandes écoles (CPGE);PU;Établissements publics;2;Feminin;8.0;8.0;non;;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;91174;R11;A25;D091;UU00851;2022;2023;;
2021-22;Commune;Corbeil-Essonnes;TOTAL;Total des formations d'enseignement supérieur;PR;Établissements privés;1;Masculin;53.0;53.0;non;;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;91174;R11;A25;D091;UU00851;2021;2022;;
2021-22;Commune;Corbeil-Essonnes;CPGE;Classes préparatoires aux grandes écoles (CPGE);PR;Établissements privés;1;Masculin;53.0;53.0;non;;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;91174;R11;A25;D091;UU00851;2021;2022;;
2021-22;Commune;Corbeil-Essonnes;CPGE;Classes préparatoires aux grandes écoles (CPGE);PR;Établissements privés;2;Feminin;18.0;18.0;non;;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;91174;R11;A25;D091;UU00851;2021;2022;;
2021-22;Commune;Draveil;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;2;Feminin;3.0;3.0;non;;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;91201;R11;A25;D091;UU00851;2021;2022;;
2022-23;Commune;Étampes;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;2;Feminin;301.0;301.0;non;;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;91223;R11;A25;D091;UU91401;2022;2023;;
2022-23;Commune;Évry-Courcouronnes;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;2;Feminin;5876.0;5838.0;oui;279.0;oui;263.0;oui;229.0;oui;Données diffusables;non;Autres données;COMMUNE;91228;R11;A25;D091;UU00851;2022;2023;;
2022-23;Commune;Évry-Courcouronnes;TOTAL;Total des formations d'enseignement supérieur;PR;Établissements privés;1;Masculin;245.0;245.0;non;;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;91228;R11;A25;D091;UU00851;2022;2023;;
2022-23;Commune;Évry-Courcouronnes;EC_PARAM;Écoles paramédicales et sociales;PR;Établissements privés;1;Masculin;83.0;83.0;non;;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;91228;R11;A25;D091;UU00851;2022;2023;;
2021-22;Commune;Évry-Courcouronnes;CPGE;Classes préparatoires aux grandes écoles (CPGE);PU;Établissements publics;1;Masculin;80.0;80.0;non;;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;91228;R11;A25;D091;UU00851;2021;2022;;
2021-22;Commune;Évry-Courcouronnes;UNIV;Universités;PU;Établissements publics;2;Feminin;5247.0;5200.0;oui;292.0;non;;oui;391.0;oui;Données diffusables;non;Autres données;COMMUNE;91228;R11;A25;D091;UU00851;2021;2022;;
2021-22;Commune;Évry-Courcouronnes;EC_PARAM;Écoles paramédicales et sociales;PU;Établissements publics;2;Feminin;30.0;30.0;non;;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;91228;R11;A25;D091;UU00851;2021;2022;;
2021-22;Commune;Gif-sur-Yvette;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;2;Feminin;1947.0;1947.0;oui;270.0;oui;613.0;non;;oui;Données diffusables;non;Autres données;COMMUNE;91272;R11;A25;D091;UU00851;2021;2022;;
2022-23;Commune;Gif-sur-Yvette;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;2;Feminin;2035.0;2035.0;oui;240.0;oui;595.0;non;;oui;Données diffusables;non;Autres données;COMMUNE;91272;R11;A25;D091;UU00851;2022;2023;;
2022-23;Commune;Gif-sur-Yvette;STS;Sections de techniciens supérieurs (STS) et assimilés;PU;Établissements publics;1;Masculin;14.0;14.0;non;;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;91272;R11;A25;D091;UU00851;2022;2023;;
2022-23;Commune;Gif-sur-Yvette;ING_autres;Autres formations d'ingénieurs;PU;Établissements publics;1;Masculin;46.0;46.0;non;;oui;46.0;non;;oui;Données diffusables;non;Autres données;COMMUNE;91272;R11;A25;D091;UU00851;2022;2023;;
2021-22;Commune;Grigny;EC_PARAM;Écoles paramédicales et sociales;PR;Établissements privés;2;Feminin;33.0;33.0;non;;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;91286;R11;A25;D091;UU00851;2021;2022;;
2021-22;Commune;Juvisy-sur-Orge;UNIV;Universités;PU;Établissements publics;1;Masculin;50.0;50.0;oui;42.0;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;91326;R11;A25;D091;UU00851;2021;2022;;
2021-22;Commune;Juvisy-sur-Orge;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;1;Masculin;50.0;50.0;oui;42.0;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;91326;R11;A25;D091;UU00851;2021;2022;;
2021-22;Commune;Juvisy-sur-Orge;UNIV;Universités;PU;Établissements publics;2;Feminin;76.0;76.0;oui;62.0;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;91326;R11;A25;D091;UU00851;2021;2022;;
2022-23;Commune;Longjumeau;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;1;Masculin;93.0;93.0;non;;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;91345;R11;A25;D091;UU00851;2022;2023;;
2022-23;Commune;Longjumeau;EC_PARAM;Écoles paramédicales et sociales;PU;Établissements publics;1;Masculin;46.0;46.0;non;;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;91345;R11;A25;D091;UU00851;2022;2023;;
2021-22;Commune;Longjumeau;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;1;Masculin;95.0;95.0;non;;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;91345;R11;A25;D091;UU00851;2021;2022;;
2021-22;Commune;Longjumeau;EC_PARAM;Écoles paramédicales et sociales;PU;Établissements publics;2;Feminin;318.0;318.0;non;;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;91345;R11;A25;D091;UU00851;2021;2022;;
2021-22;Commune;Longjumeau;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;2;Feminin;391.0;391.0;non;;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;91345;R11;A25;D091;UU00851;2021;2022;;
2021-22;Commune;Massy;STS;Sections de techniciens supérieurs (STS) et assimilés;PU;Établissements publics;2;Feminin;299.0;299.0;non;;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;91377;R11;A25;D091;UU00851;2021;2022;;
2022-23;Commune;Massy;CPGE;Classes préparatoires aux grandes écoles (CPGE);PU;Établissements publics;1;Masculin;97.0;97.0;non;;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;91377;R11;A25;D091;UU00851;2022;2023;;
2022-23;Commune;Massy;CPGE;Classes préparatoires aux grandes écoles (CPGE);PU;Établissements publics;2;Feminin;64.0;64.0;non;;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;91377;R11;A25;D091;UU00851;2022;2023;;
2022-23;Commune;Montgeron;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;1;Masculin;74.0;74.0;non;;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;91421;R11;A25;D091;UU00851;2022;2023;;
2022-23;Commune;Montgeron;EC_autres;Autres écoles de spécialités diverses;PU;Établissements publics;1;Masculin;8.0;8.0;non;;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;91421;R11;A25;D091;UU00851;2022;2023;;
2021-22;Commune;Orsay;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;1;Masculin;7903.0;6879.0;non;;oui;440.0;oui;231.0;oui;Données diffusables;non;Autres données;COMMUNE;91471;R11;A25;D091;UU00851;2021;2022;;
2021-22;Commune;Orsay;CPGE;Classes préparatoires aux grandes écoles (CPGE);PU;Établissements publics;2;Feminin;79.0;79.0;non;;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;91471;R11;A25;D091;UU00851;2021;2022;;
2022-23;Commune;Palaiseau;TOTAL;Total des formations d'enseignement supérieur;PR;Établissements privés;2;Feminin;160.0;160.0;non;;oui;139.0;non;;oui;Données diffusables;non;Autres données;COMMUNE;91477;R11;A25;D091;UU00851;2022;2023;;
2022-23;Commune;Palaiseau;TOTAL;Total des formations d'enseignement supérieur;PR;Établissements privés;1;Masculin;356.0;356.0;non;;oui;304.0;non;;oui;Données diffusables;non;Autres données;COMMUNE;91477;R11;A25;D091;UU00851;2022;2023;;
2022-23;Commune;Palaiseau;ING_autres;Autres formations d'ingénieurs;PU;Établissements publics;1;Masculin;3154.0;3154.0;non;;oui;3154.0;non;;oui;Données diffusables;non;Autres données;COMMUNE;91477;R11;A25;D091;UU00851;2022;2023;;
2022-23;Commune;Saint-Aubin;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;1;Masculin;51.0;51.0;non;;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;91538;R11;A25;D091;UU00851;2022;2023;;
2022-23;Commune;Saint-Aubin;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;2;Feminin;49.0;49.0;non;;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;91538;R11;A25;D091;UU00851;2022;2023;;
2022-23;Commune;Sainte-Geneviève-des-Bois;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;1;Masculin;81.0;81.0;non;;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;91549;R11;A25;D091;UU00851;2022;2023;;
2021-22;Commune;Sainte-Geneviève-des-Bois;EC_PARAM;Écoles paramédicales et sociales;PU;Établissements publics;2;Feminin;257.0;257.0;non;;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;91549;R11;A25;D091;UU00851;2021;2022;;
2022-23;Commune;Saint-Michel-sur-Orge;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;1;Masculin;40.0;40.0;non;;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;91570;R11;A25;D091;UU00851;2022;2023;;
2021-22;Commune;Savigny-sur-Orge;STS;Sections de techniciens supérieurs (STS) et assimilés;PU;Établissements publics;1;Masculin;158.0;158.0;non;;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;91589;R11;A25;D091;UU00851;2021;2022;;
2021-22;Commune;Savigny-sur-Orge;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;1;Masculin;299.0;299.0;non;;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;91589;R11;A25;D091;UU00851;2021;2022;;
2022-23;Commune;Yerres;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;1;Masculin;12.0;12.0;non;;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;91691;R11;A25;D091;UU00851;2022;2023;;
2022-23;Commune;Yerres;STS;Sections de techniciens supérieurs (STS) et assimilés;PU;Établissements publics;2;Feminin;3.0;3.0;non;;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;91691;R11;A25;D091;UU00851;2022;2023;;
2021-22;Commune;Yerres;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;1;Masculin;18.0;18.0;non;;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;91691;R11;A25;D091;UU00851;2021;2022;;
2021-22;Commune;Les Ulis;STS;Sections de techniciens supérieurs (STS) et assimilés;PU;Établissements publics;1;Masculin;72.0;72.0;non;;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;91692;R11;A25;D091;UU00851;2021;2022;;
2021-22;Commune;Les Ulis;CPGE;Classes préparatoires aux grandes écoles (CPGE);PU;Établissements publics;2;Feminin;10.0;10.0;non;;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;91692;R11;A25;D091;UU00851;2021;2022;;
2022-23;Commune;Les Ulis;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;1;Masculin;108.0;108.0;non;;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;91692;R11;A25;D091;UU00851;2022;2023;;
2022-23;Commune;Antony;UNIV;Universités;PU;Établissements publics;1;Masculin;100.0;100.0;non;;non;;oui;92.0;oui;Données diffusables;non;Autres données;COMMUNE;92002;R11;A25;D092;UU00851;2022;2023;;
2022-23;Commune;Antony;EC_autres;Autres écoles de spécialités diverses;PR;Établissements privés;1;Masculin;3.0;3.0;non;;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;92002;R11;A25;D092;UU00851;2022;2023;;
2022-23;Commune;Antony;CPGE;Classes préparatoires aux grandes écoles (CPGE);PR;Établissements privés;1;Masculin;149.0;149.0;non;;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;92002;R11;A25;D092;UU00851;2022;2023;;
2022-23;Commune;Antony;CPGE;Classes préparatoires aux grandes écoles (CPGE);PR;Établissements privés;2;Feminin;54.0;54.0;non;;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;92002;R11;A25;D092;UU00851;2022;2023;;
2021-22;Commune;Antony;CPGE;Classes préparatoires aux grandes écoles (CPGE);PU;Établissements publics;2;Feminin;27.0;27.0;non;;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;92002;R11;A25;D092;UU00851;2021;2022;;
2021-22;Commune;Antony;EC_autres;Autres écoles de spécialités diverses;PR;Établissements privés;1;Masculin;1.0;1.0;non;;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;92002;R11;A25;D092;UU00851;2021;2022;;
2021-22;Commune;Antony;STS;Sections de techniciens supérieurs (STS) et assimilés;PU;Établissements publics;1;Masculin;37.0;37.0;non;;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;92002;R11;A25;D092;UU00851;2021;2022;;
2021-22;Commune;Asnières-sur-Seine;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;1;Masculin;19.0;19.0;non;;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;92004;R11;A25;D092;UU00851;2021;2022;;
2021-22;Commune;Asnières-sur-Seine;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;2;Feminin;34.0;34.0;non;;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;92004;R11;A25;D092;UU00851;2021;2022;;
2021-22;Commune;Asnières-sur-Seine;EC_PARAM;Écoles paramédicales et sociales;PR;Établissements privés;2;Feminin;59.0;59.0;non;;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;92004;R11;A25;D092;UU00851;2021;2022;;
2022-23;Commune;Asnières-sur-Seine;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;2;Feminin;34.0;34.0;non;;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;92004;R11;A25;D092;UU00851;2022;2023;;
2022-23;Commune;Asnières-sur-Seine;EC_ART;Écoles supérieures art et culture;PR;Établissements privés;2;Feminin;22.0;22.0;non;;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;92004;R11;A25;D092;UU00851;2022;2023;;
2022-23;Commune;Bagneux;STS;Sections de techniciens supérieurs (STS) et assimilés;PR;Établissements privés;2;Feminin;17.0;17.0;non;;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;92007;R11;A25;D092;UU00851;2022;2023;;
2022-23;Commune;Boulogne-Billancourt;EC_COM;Ecoles de commerce, gestion et comptabilité;PR;Établissements privés;2;Feminin;1262.0;1262.0;non;;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;92012;R11;A25;D092;UU00851;2022;2023;;
2022-23;Commune;Boulogne-Billancourt;EC_autres;Autres écoles de spécialités diverses;PU;Établissements publics;1;Masculin;;;non;;non;;non;;non;Données non diffusables;oui;Données soumises au secret statistique;COMMUNE;92012;R11;A25;D092;UU00851;2022;2023;;
2022-23;Commune;Boulogne-Billancourt;CPGE;Classes préparatoires aux grandes écoles (CPGE);PU;Établissements publics;2;Feminin;54.0;54.0;non;;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;92012;R11;A25;D092;UU00851;2022;2023;;
2021-22;Commune;Boulogne-Billancourt;EC_ART;Écoles supérieures art et culture;PR;Établissements privés;2;Feminin;26.0;26.0;non;;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;92012;R11;A25;D092;UU00851;2021;2022;;
2021-22;Commune;Boulogne-Billancourt;EC_COM;Ecoles de commerce, gestion et comptabilité;PR;Établissements privés;2;Feminin;1914.0;1914.0;non;;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;92012;R11;A25;D092;UU00851;2021;2022;;
2021-22;Commune;Boulogne-Billancourt;CPGE;Classes préparatoires aux grandes écoles (CPGE);PU;Établissements publics;2;Feminin;51.0;51.0;non;;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;92012;R11;A25;D092;UU00851;2021;2022;;
2021-22;Commune;Boulogne-Billancourt;STS;Sections de techniciens supérieurs (STS) et assimilés;PU;Établissements publics;2;Feminin;60.0;60.0;non;;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;92012;R11;A25;D092;UU00851;2021;2022;;
2021-22;Commune;Boulogne-Billancourt;STS;Sections de techniciens supérieurs (STS) et assimilés;PR;Établissements privés;2;Feminin;62.0;62.0;non;;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;92012;R11;A25;D092;UU00851;2021;2022;;
2022-23;Commune;Bourg-la-Reine;UNIV;Universités;PU;Établissements publics;1;Masculin;3.0;3.0;non;;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;92014;R11;A25;D092;UU00851;2022;2023;;
2021-22;Commune;Châtenay-Malabry;STS;Sections de techniciens supérieurs (STS) et assimilés;PU;Établissements publics;1;Masculin;199.0;199.0;non;;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;92019;R11;A25;D092;UU00851;2021;2022;;
2021-22;Commune;Châtenay-Malabry;UNIV;Universités;PU;Établissements publics;2;Feminin;2204.0;2204.0;non;;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;92019;R11;A25;D092;UU00851;2021;2022;;
2021-22;Commune;Châtenay-Malabry;STS;Sections de techniciens supérieurs (STS) et assimilés;PU;Établissements publics;2;Feminin;207.0;207.0;non;;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;92019;R11;A25;D092;UU00851;2021;2022;;
